Nro_Pedido,Fecha_Venta,Producto,Precio_Unitario,Cantidad_toneladas,Total_Venta,País,Cliente,Tipo_Cliente,Moneda,Incoterm,Medio_Transporte
10322,2024-11-04,Harina panadera especial GN (50 kg),76.24,14,21347.2,Cuba,Panadería El Malecón,Exportación,USD,CIF,Marítimo
10332,2024-11-17,Harina panadera especial GN (50 kg),76.24,7,10673.6,Guatemala,Panadería Chapina,Exportación,USD,CIF,Marítimo
10347,2024-11-29,Harina panadera especial GN (50 kg),76.24,9,13723.2,Perú,Panadería San José,Nacional,PEN,,Terrestre
10357,2024-12-10,Harina panadera especial GN (50 kg),76.24,10,15248.0,Chile,Pastelería Don Pedro,Exportación,USD,DAP,Aéreo
10369,2024-01-20,Harina panadera especial GN (50 kg),76.24,14,21347.2,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10381,2024-02-17,Harina panadera especial GN (50 kg),76.24,10,15248.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10392,2024-03-10,Harina panadera especial GN (50 kg),76.24,8,12198.4,Panamá,Panadería Panamá Viejo,Exportación,USD,CIF,Marítimo
10423,2024-05-30,Harina panadera especial GN (50 kg),76.24,7,10673.6,Guatemala,Panadería Chapina,Exportación,USD,FOB,Marítimo
10106,2024-02-17,Harina panadera integral (25 kg),78.47,8,12555.2,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10119,2024-04-28,Harina panadera integral (25 kg),78.47,5,7847.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10130,2024-06-16,Harina panadera integral (25 kg),78.47,8,12555.2,El Salvador,Mercado Centro,Exportación,USD,CIF,Aéreo
10143,2024-08-10,Harina panadera integral (25 kg),78.47,5,7847.0,Venezuela,Panadería El Ávila,Exportación,USD,DAP,Aéreo
10155,2024-10-06,Harina panadera integral (25 kg),78.47,5,7847.0,Chile,Panadería La Vega,Exportación,USD,FOB,Aéreo
10167,2024-10-23,Harina panadera integral (25 kg),78.47,14,21971.6,EEUU,Latin Market Miami,Exportación,USD,FOB,Marítimo
10178,2024-11-08,Harina panadera integral (25 kg),78.47,10,15694.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10186,2024-11-14,Harina panadera integral (25 kg),78.47,9,14124.6,Colombia,Pastelería Antioqueña,Exportación,USD,DAP,Aéreo
10197,2024-11-26,Harina panadera integral (25 kg),78.47,15,23541.0,El Salvador,Mercado Centro,Exportación,USD,FOB,Marítimo
10209,2024-01-09,Harina panadera integral (25 kg),78.47,8,12555.2,Guatemala,Supermercado Quetzal,Exportación,USD,DAP,Aéreo
10222,2024-02-19,Harina panadera integral (25 kg),78.47,15,23541.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10248,2024-05-07,Harina panadera integral (25 kg),78.47,7,10985.8,Chile,Supermercado Mapocho,Exportación,USD,FOB,Aéreo
10262,2024-06-24,Harina panadera integral (25 kg),78.47,5,7847.0,Venezuela,Panadería El Ávila,Exportación,USD,CIF,Marítimo
10273,2024-07-21,Harina panadera integral (25 kg),78.47,10,15694.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10283,2024-08-20,Harina panadera integral (25 kg),78.47,6,9416.4,Perú,Panadería San José,Nacional,PEN,,Terrestre
10296,2024-09-15,Harina panadera integral (25 kg),78.47,12,18832.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10307,2024-10-14,Harina panadera integral (25 kg),78.47,14,21971.6,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10316,2024-11-01,Harina panadera integral (25 kg),78.47,9,14124.6,EEUU,Latin Market Miami,Exportación,USD,DAP,Aéreo
10327,2024-11-10,Harina panadera integral (25 kg),78.47,11,17263.4,El Salvador,Panadería Cuscatlán,Exportación,USD,DAP,Aéreo
10338,2024-11-22,Harina panadera integral (25 kg),78.47,14,21971.6,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10350,2024-12-02,Harina panadera integral (25 kg),78.47,6,9416.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10373,2024-01-31,Harina panadera integral (25 kg),78.47,12,18832.8,Colombia,Supermercado Cafetal,Exportación,USD,CIF,Aéreo
10386,2024-03-01,Harina panadera integral (25 kg),78.47,6,9416.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10398,2024-03-30,Harina panadera integral (25 kg),78.47,8,12555.2,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10400,2024-04-01,Harina panadera integral (25 kg),78.47,5,7847.0,El Salvador,Panadería Cuscatlán,Exportación,USD,CIF,Aéreo
10414,2024-05-06,Harina panadera integral (25 kg),78.47,9,14124.6,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10103,2024-01-29,Harina panadera premium (50 kg),65.53,13,17037.8,Colombia,Panadería La Candelaria,Exportación,USD,DAP,Marítimo
10111,2024-03-25,Harina panadera premium (50 kg),65.53,5,6553.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10126,2024-05-28,Harina panadera premium (50 kg),65.53,13,17037.8,Colombia,Pastelería Antioqueña,Exportación,USD,FOB,Marítimo
10139,2024-07-16,Harina panadera premium (50 kg),65.53,15,19659.0,Panamá,Canal Market,Exportación,USD,DAP,Marítimo
10150,2024-09-19,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10163,2024-10-20,Harina panadera premium (50 kg),65.53,10,13106.0,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Aéreo
10173,2024-11-05,Harina panadera premium (50 kg),65.53,11,14416.6,EEUU,Andes Bakery LA,Exportación,USD,DAP,Aéreo
10183,2024-11-13,Harina panadera premium (50 kg),65.53,7,9174.2,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10193,2024-11-21,Harina panadera premium (50 kg),65.53,5,6553.0,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Marítimo
10206,2024-12-05,Harina panadera premium (50 kg),65.53,9,11795.4,Guatemala,Panadería Chapina,Exportación,USD,DAP,Marítimo
10215,2024-01-29,Harina panadera premium (50 kg),65.53,6,7863.6,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Aéreo
10228,2024-03-10,Harina panadera premium (50 kg),65.53,9,11795.4,Cuba,Panadería El Malecón,Exportación,USD,CIF,Marítimo
10244,2024-04-29,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10257,2024-06-14,Harina panadera premium (50 kg),65.53,15,19659.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10270,2024-07-19,Harina panadera premium (50 kg),65.53,13,17037.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10280,2024-08-17,Harina panadera premium (50 kg),65.53,6,7863.6,EEUU,Latin Market Miami,Exportación,USD,CIF,Marítimo
10291,2024-09-08,Harina panadera premium (50 kg),65.53,7,9174.2,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10304,2024-10-11,Harina panadera premium (50 kg),65.53,7,9174.2,Chile,Pastelería Don Pedro,Exportación,USD,DAP,Aéreo
10312,2024-10-21,Harina panadera premium (50 kg),65.53,5,6553.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10322,2024-11-04,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10332,2024-11-17,Harina panadera premium (50 kg),65.53,10,13106.0,Chile,Pastelería Don Pedro,Exportación,USD,FOB,Marítimo
10347,2024-11-29,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10357,2024-12-10,Harina panadera premium (50 kg),65.53,15,19659.0,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Marítimo
10369,2024-01-20,Harina panadera premium (50 kg),65.53,13,17037.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10381,2024-02-17,Harina panadera premium (50 kg),65.53,9,11795.4,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Marítimo
10392,2024-03-10,Harina panadera premium (50 kg),65.53,7,9174.2,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10423,2024-05-30,Harina panadera premium (50 kg),65.53,9,11795.4,Colombia,Panadería La Candelaria,Exportación,USD,DAP,Marítimo
10105,2024-02-11,Harina panetonera especial (50 kg),76.4,9,13752.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10117,2024-04-16,Harina panetonera especial (50 kg),76.4,9,13752.0,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Marítimo
10128,2024-06-06,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10142,2024-08-08,Harina panetonera especial (50 kg),76.4,15,22920.0,Venezuela,Supermercado Orinoco,Exportación,USD,CIF,Marítimo
10153,2024-09-28,Harina panetonera especial (50 kg),76.4,14,21392.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10166,2024-10-21,Harina panetonera especial (50 kg),76.4,8,12224.0,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Aéreo
10177,2024-11-07,Harina panetonera especial (50 kg),76.4,13,19864.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10185,2024-11-14,Harina panetonera especial (50 kg),76.4,14,21392.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10196,2024-11-26,Harina panetonera especial (50 kg),76.4,13,19864.0,Chile,Panadería La Vega,Exportación,USD,FOB,Marítimo
10208,2024-01-02,Harina panetonera especial (50 kg),76.4,6,9168.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10221,2024-02-18,Harina panetonera especial (50 kg),76.4,12,18336.0,Panamá,Canal Market,Exportación,USD,CIF,Aéreo
10232,2024-03-20,Harina panetonera especial (50 kg),76.4,12,18336.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10248,2024-05-07,Harina panetonera especial (50 kg),76.4,11,16808.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10273,2024-07-21,Harina panetonera especial (50 kg),76.4,12,18336.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10282,2024-08-20,Harina panetonera especial (50 kg),76.4,7,10696.0,Guatemala,Supermercado Quetzal,Exportación,USD,DAP,Aéreo
10293,2024-09-09,Harina panetonera especial (50 kg),76.4,10,15280.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10306,2024-10-14,Harina panetonera especial (50 kg),76.4,5,7640.0,Panamá,Panadería Panamá Viejo,Exportación,USD,CIF,Aéreo
10314,2024-10-22,Harina panetonera especial (50 kg),76.4,11,16808.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10325,2024-11-05,Harina panetonera especial (50 kg),76.4,5,7640.0,Colombia,Pastelería Antioqueña,Exportación,USD,FOB,Marítimo
10336,2024-11-20,Harina panetonera especial (50 kg),76.4,13,19864.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10350,2024-12-02,Harina panetonera especial (50 kg),76.4,5,7640.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Aéreo
10372,2024-01-26,Harina panetonera especial (50 kg),76.4,5,7640.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10383,2024-02-22,Harina panetonera especial (50 kg),76.4,11,16808.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10396,2024-03-23,Harina panetonera especial (50 kg),76.4,6,9168.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10414,2024-05-06,Harina panetonera especial (50 kg),76.4,9,13752.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10104,2024-01-31,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10109,2024-03-10,Harina pastelera premium (50 kg),77.8,12,18672.0,Chile,Supermercado Mapocho,Exportación,USD,CIF,Aéreo
10114,2024-04-01,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10122,2024-05-08,Harina pastelera premium (50 kg),77.8,11,17116.0,Colombia,Pastelería Antioqueña,Exportación,USD,FOB,Aéreo
10127,2024-06-03,Harina pastelera premium (50 kg),77.8,7,10892.0,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Marítimo
10136,2024-07-04,Harina pastelera premium (50 kg),77.8,10,15560.0,Colombia,Supermercado Cafetal,Exportación,USD,DAP,Aéreo
10141,2024-08-01,Harina pastelera premium (50 kg),77.8,10,15560.0,Colombia,Panadería La Candelaria,Exportación,USD,CIF,Marítimo
10148,2024-09-11,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10151,2024-09-21,Harina pastelera premium (50 kg),77.8,11,17116.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10160,2024-10-11,Harina pastelera premium (50 kg),77.8,7,10892.0,Colombia,Panadería La Candelaria,Exportación,USD,DAP,Marítimo
10165,2024-10-22,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10171,2024-11-05,Harina pastelera premium (50 kg),77.8,14,21784.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10175,2024-11-06,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10181,2024-11-12,Harina pastelera premium (50 kg),77.8,5,7780.0,EEUU,Andes Bakery LA,Exportación,USD,CIF,Aéreo
10184,2024-11-14,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10192,2024-11-20,Harina pastelera premium (50 kg),77.8,11,17116.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10195,2024-11-25,Harina pastelera premium (50 kg),77.8,15,23340.0,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Aéreo
10203,2024-12-02,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10207,2024-12-09,Harina pastelera premium (50 kg),77.8,10,15560.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10212,2024-01-16,Harina pastelera premium (50 kg),77.8,13,20228.0,Chile,Panadería La Vega,Exportación,USD,DAP,Marítimo
10225,2024-02-22,Harina pastelera premium (50 kg),77.8,5,7780.0,Colombia,Supermercado Cafetal,Exportación,USD,DAP,Aéreo
10229,2024-03-11,Harina pastelera premium (50 kg),77.8,9,14004.0,Chile,Pastelería Don Pedro,Exportación,USD,DAP,Marítimo
10239,2024-04-12,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10246,2024-05-05,Harina pastelera premium (50 kg),77.8,11,17116.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10253,2024-06-01,Harina pastelera premium (50 kg),77.8,5,7780.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10259,2024-06-15,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10266,2024-07-06,Harina pastelera premium (50 kg),77.8,10,15560.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10271,2024-07-20,Harina pastelera premium (50 kg),77.8,6,9336.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10278,2024-08-06,Harina pastelera premium (50 kg),77.8,14,21784.0,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Marítimo
10281,2024-08-19,Harina pastelera premium (50 kg),77.8,9,14004.0,EEUU,Pantry Houston LLC,Exportación,USD,CIF,Aéreo
10287,2024-08-30,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10292,2024-09-08,Harina pastelera premium (50 kg),77.8,14,21784.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10301,2024-10-05,Harina pastelera premium (50 kg),77.8,5,7780.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10305,2024-10-13,Harina pastelera premium (50 kg),77.8,10,15560.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10310,2024-10-16,Harina pastelera premium (50 kg),77.8,10,15560.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10313,2024-10-22,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10321,2024-11-04,Harina pastelera premium (50 kg),77.8,12,18672.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Marítimo
10324,2024-11-05,Harina pastelera premium (50 kg),77.8,8,12448.0,Venezuela,Supermercado Orinoco,Exportación,USD,FOB,Marítimo
10331,2024-11-17,Harina pastelera premium (50 kg),77.8,12,18672.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Marítimo
10334,2024-11-19,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10342,2024-11-24,Harina pastelera premium (50 kg),77.8,9,14004.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10349,2024-12-01,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10358,2024-12-10,Harina pastelera premium (50 kg),77.8,6,9336.0,El Salvador,Mercado Centro,Exportación,USD,DAP,Marítimo
10366,2024-01-10,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10370,2024-01-20,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10377,2024-02-09,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10383,2024-02-22,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10394,2024-03-15,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10405,2024-04-14,Harina pastelera premium (50 kg),77.8,14,21784.0,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10412,2024-05-03,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10419,2024-05-17,Harina pastelera premium (50 kg),77.8,15,23340.0,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10425,2024-05-31,Harina pastelera premium (50 kg),77.8,9,14004.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10105,2024-02-11,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10117,2024-04-16,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10128,2024-06-06,Harina galletera especial (50 kg),73.65,14,20622.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10142,2024-08-08,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10153,2024-09-28,Harina galletera especial (50 kg),73.65,10,14730.0,EEUU,Andes Bakery LA,Exportación,USD,CIF,Aéreo
10165,2024-10-22,Harina galletera especial (50 kg),73.65,10,14730.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10177,2024-11-07,Harina galletera especial (50 kg),73.65,12,17676.0,Chile,Panadería La Vega,Exportación,USD,CIF,Aéreo
10185,2024-11-14,Harina galletera especial (50 kg),73.65,11,16203.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10196,2024-11-26,Harina galletera especial (50 kg),73.65,14,20622.0,EEUU,Andes Bakery LA,Exportación,USD,CIF,Aéreo
10208,2024-01-02,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10221,2024-02-18,Harina galletera especial (50 kg),73.65,14,20622.0,EEUU,Pantry Houston LLC,Exportación,USD,CIF,Aéreo
10232,2024-03-20,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10248,2024-05-07,Harina galletera especial (50 kg),73.65,6,8838.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10273,2024-07-21,Harina galletera especial (50 kg),73.65,13,19149.0,El Salvador,Mercado Centro,Exportación,USD,DAP,Marítimo
10282,2024-08-20,Harina galletera especial (50 kg),73.65,5,7365.0,Panamá,Canal Market,Exportación,USD,DAP,Aéreo
10293,2024-09-09,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10306,2024-10-14,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10314,2024-10-22,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10326,2024-11-09,Harina galletera especial (50 kg),73.65,8,11784.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10336,2024-11-20,Harina galletera especial (50 kg),73.65,9,13257.0,Colombia,Panadería La Candelaria,Exportación,USD,DAP,Aéreo
10350,2024-12-02,Harina galletera especial (50 kg),73.65,12,17676.0,Guatemala,Supermercado Quetzal,Exportación,USD,CIF,Marítimo
10372,2024-01-26,Harina galletera especial (50 kg),73.65,9,13257.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10383,2024-02-22,Harina galletera especial (50 kg),73.65,12,17676.0,EEUU,Latin Market Miami,Exportación,USD,CIF,Aéreo
10396,2024-03-23,Harina galletera especial (50 kg),73.65,14,20622.0,Cuba,Panadería El Malecón,Exportación,USD,FOB,Aéreo
10414,2024-05-06,Harina galletera especial (50 kg),73.65,5,7365.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10108,2024-03-03,Harina integral (25 kg),61.08,14,17102.4,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Aéreo
10122,2024-05-08,Harina integral (25 kg),61.08,13,15880.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
